MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.5114,52.0,0.1074063825862387,1.0671462829736211,1144.0,2.7434052757793763,37.77,-122.19,1.512
4.3125,52.0,0.12779487179487178,1.106666666666667,1109.0,2.957333333333333,37.78,-122.19,1.644
3.22,52.0,0.1145507608922243,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.565
3.875,33.0,0.0915538362346873,0.6595744680851063,575.0,12.23404255319149,37.78,-122.18,2.25
5.2328,49.0,0.11551606288448393,0.9808612440191388,496.0,2.373205741626794,37.78,-122.19,1.742
3.7262,52.0,0.10829959514170041,1.0157894736842106,555.0,2.921052631578948,37.78,-122.19,1.669
4.5893,45.0,0.12001359157322461,1.0152905198776758,869.0,2.6574923547400613,37.78,-122.2,1.635
5.2578,39.0,0.14925012094823417,0.8962264150943396,236.0,2.2264150943396226,37.79,-122.18,2.53
7.0875,41.0,0.16081604741281058,1.088785046728972,626.0,2.925233644859813,37.79,-122.18,2.407
3.9712,46.0,0.13935509448922953,1.17629179331307,922.0,2.802431610942249,37.79,-122.18,2.081
2.9514,47.0,0.10214428191489362,0.94921875,582.0,2.2734375,37.79,-122.19,1.981
2.6667,50.0,0.09492537313432836,1.079601990049751,546.0,2.716417910447761,37.79,-122.19,1.728
5.4446,37.0,0.16693761430603535,0.9849624060150376,620.0,2.330827067669173,37.81,-122.18,3.367
6.2838,34.0,0.20437405731523378,1.0,442.0,2.2666666666666666,37.8,-122.18,3.182
6.7527,23.0,0.30713149522799577,1.024390243902439,955.0,2.9115853658536586,37.8,-122.18,2.858
7.0712,24.0,0.31622942386831276,0.9783950617283952,916.0,2.8271604938271606,37.77,-122.13,2.93
5.9849,22.0,0.2967601793224569,1.0411794611082867,4985.0,2.5343162175902387,37.79,-122.16,3.71
3.6875,42.0,0.13590155163188872,0.9737827715355806,651.0,2.438202247191011,37.78,-122.17,1.573
2.875,30.0,0.15770507349454718,1.0611664295874823,1704.0,2.4238975817923185,37.77,-122.17,1.353
3.4205,43.0,0.11342209016627622,1.0810810810810811,1085.0,2.6658476658476657,37.78,-122.18,1.367
3.2984,50.0,0.1156338028169014,1.1338028169014085,713.0,2.51056338028169,37.78,-122.18,1.607
3.875,49.0,0.10068778892772579,0.9779005524861878,468.0,2.585635359116022,37.78,-122.17,1.406
4.175,52.0,0.10378258105530833,1.0578512396694215,296.0,2.446280991735537,37.78,-122.17,1.44
4.375,47.0,0.12258442318953738,0.9954128440366972,570.0,2.614678899082569,37.77,-122.16,1.619
4.7708,48.0,0.11307870370370371,1.0777777777777775,446.0,2.477777777777778,37.77,-122.16,1.563
3.5739,45.0,0.13449074074074074,1.0338541666666667,968.0,2.520833333333333,37.77,-122.16,1.76
3.0958,39.0,0.12844855566374555,1.1044303797468351,857.0,2.712025316455696,37.77,-122.16,1.458
3.3958,39.0,0.12836438923395446,1.062111801242236,912.0,2.8322981366459627,37.77,-122.17,1.419
1.871,31.0,0.17299457607764776,1.1792035398230087,1360.0,3.008849557522124,37.77,-122.17,0.907
1.9356,41.0,0.10951563036757128,1.0338028169014084,1074.0,3.0253521126760563,37.76,-122.17,0.906
2.1842,47.0,0.1179681408042776,1.081151832460733,965.0,2.526178010471204,37.76,-122.17,1.079
2.2917,37.0,0.13302364864864866,1.11875,933.0,2.915625,37.76,-122.18,1.07
2.4333,38.0,0.1311329170383586,1.1214689265536724,987.0,2.788135593220339,37.76,-122.17,0.982
1.9479,50.0,0.0965040650406504,1.0609756097560976,907.0,3.686991869918699,37.76,-122.18,0.895
3.9063,52.0,0.08787878787878788,1.0606060606060606,447.0,2.709090909090909,37.76,-122.18,0.938
1.8407,49.0,0.10443911489207656,1.0022172949002215,1299.0,2.8802660753880267,37.76,-122.18,0.967
2.0786,27.0,0.21443736730360932,1.5031847133757965,396.0,2.522292993630573,37.77,-122.18,0.975
2.8125,42.0,0.10483297796730633,0.9589552238805972,877.0,3.2723880597014925,37.77,-122.18,0.973
1.8913,43.0,0.12787529307394968,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912
1.7056,49.0,0.10378575221910326,1.0483271375464684,790.0,2.936802973977695,37.76,-122.19,0.914
2.2768,52.0,0.09525131907803389,0.9873646209386282,1479.0,2.669675090252708,37.77,-122.18,0.962
3.2552,51.0,0.09432357417852985,1.0753424657534247,1173.0,2.6780821917808217,37.77,-122.18,1.201
2.0556,52.0,0.09184531315678858,0.989071038251366,1029.0,2.8114754098360657,37.77,-122.18,1.0
2.4659,52.0,0.11120879120879121,1.1171428571428572,1030.0,2.942857142857143,37.76,-122.19,0.947
1.75,47.0,0.0851063829787234,0.92831541218638,826.0,2.960573476702509,37.76,-122.2,0.857
2.0469,41.0,0.10938003653164284,1.1233480176211454,1412.0,3.110132158590309,37.77,-122.19,0.893
2.7159,45.0,0.11792422795288125,1.1260744985673352,1132.0,3.2435530085959887,37.77,-122.19,1.014
1.2083,41.0,0.14127933732167514,1.30188679245283,522.0,3.2830188679245285,37.76,-122.19,0.725
1.925,45.0,0.09329582747304266,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,0.741
1.5809,36.0,0.12656641604010024,0.9924812030075189,531.0,3.992481203007519,37.75,-122.2,0.7
1.4097,37.0,0.10859435147291219,1.103448275862069,1925.0,2.886056971514243,37.76,-122.2,0.846
0.7683,38.0,0.11193582246213825,1.0541310541310542,1144.0,3.259259259259259,37.76,-122.19,0.818
1.3194,19.0,0.2233805668016194,1.0865384615384617,1481.0,2.848076923076923,37.75,-122.19,0.814
0.8012,28.0,0.1887125220458554,1.1666666666666667,435.0,2.685185185185185,37.75,-122.19,0.818
1.9479,26.0,0.16412795125666413,0.9801980198019802,984.0,3.247524752475248,37.76,-122.19,0.858
1.1765,36.0,0.14797344514325647,1.3333333333333333,567.0,3.5660377358490565,37.74,-122.19,0.871
2.3456,42.0,0.10472319008904375,1.2520325203252032,380.0,3.089430894308943,37.74,-122.18,0.835
2.1538,44.0,0.09929210134128166,1.036885245901639,825.0,3.3811475409836067,37.73,-122.19,0.797
2.5139,43.0,0.10607651912978246,0.9483870967741936,417.0,2.6903225806451614,37.74,-122.19,0.834
1.2625,45.0,0.11831204026325977,1.0139372822299653,801.0,2.7909407665505226,37.73,-122.19,0.847
2.9063,42.0,0.10930735930735931,1.085858585858586,646.0,3.2626262626262625,37.73,-122.18,0.8
2.5192,43.0,0.1135046919624643,1.0280701754385966,855.0,3.0,37.73,-122.18,0.764
2.1111,44.0,0.09157754010695186,0.875,435.0,3.198529411764706,37.73,-122.18,0.797
2.455,42.0,0.12435897435897436,1.1205128205128203,2736.0,3.507692307692308,37.73,-122.18,0.824
2.4028,41.0,0.09502768940732885,1.0748792270531402,1481.0,3.577294685990338,37.74,-122.17,0.977
2.15,47.0,0.07190557539990682,0.978102189781022,327.0,2.386861313868613,37.74,-122.17,0.972
2.4776,43.0,0.10627517214499155,1.078212290502793,494.0,2.759776536312849,37.74,-122.17,1.016
2.1587,43.0,0.1004569324149219,1.0879765395894427,1231.0,3.6099706744868034,37.73,-122.17,0.865
1.8438,35.0,0.13211009174311927,1.1559633027522935,323.0,2.963302752293578,37.74,-122.18,0.905
3.0298,46.0,0.09913043478260869,1.0044444444444445,749.0,3.328888888888889,37.74,-122.17,1.076
2.25,46.0,0.09391792867611137,1.0280898876404494,693.0,3.893258426966292,37.74,-122.17,0.842
2.2467,46.0,0.12914517317612378,1.1045197740112995,1339.0,3.7824858757062154,37.74,-122.18,0.889
4.0469,45.0,0.09166666666666666,0.95,282.0,3.525,37.75,-122.18,0.807
1.325,46.0,0.10490523968784837,1.117948717948718,621.0,3.1846153846153844,37.75,-122.18,0.871
1.6196,38.0,0.10079252184515342,1.0772200772200773,732.0,2.8262548262548264,37.75,-122.17,0.851
2.1731,45.0,0.08461538461538462,1.0038461538461538,901.0,3.4653846153846155,37.75,-122.18,0.82
1.9167,36.0,0.20851851851851852,1.7533333333333334,482.0,3.2133333333333334,37.75,-122.19,0.828
2.069,43.0,0.11311278523856316,1.0938967136150235,652.0,3.061032863849765,37.75,-122.18,0.846
1.712,36.0,0.17520080321285142,1.289156626506024,651.0,3.921686746987952,37.75,-122.18,0.821
2.5625,33.0,0.13562195380377198,1.073426573426573,999.0,3.493006993006993,37.76,-122.17,0.893
1.9821,43.0,0.12061103511171911,1.0457516339869282,907.0,2.9640522875816995,37.75,-122.17,0.983
2.5043,41.0,0.1332979851537646,1.1782608695652177,828.0,3.6,37.75,-122.17,0.923
2.3281,44.0,0.10898353614889049,0.9763779527559056,763.0,3.003937007874016,37.75,-122.17,0.888
1.4375,48.0,0.10452483285577842,1.1174785100286533,935.0,2.679083094555874,37.75,-122.17,0.9
2.5122,45.0,0.10555555555555556,1.06198347107438,1437.0,2.96900826446281,37.76,-122.16,0.955
1.5625,38.0,0.13414500982747324,1.2946058091286308,1516.0,3.145228215767635,37.75,-122.16,0.917
3.1587,47.0,0.11477860839562967,1.1405405405405404,597.0,3.227027027027027,37.75,-122.17,1.004
1.8426,40.0,0.12317251461988303,1.0029239766081872,949.0,2.7748538011695905,37.76,-122.17,0.948
4.6696,46.0,0.1315145407428736,1.0165562913907285,881.0,2.9172185430463577,37.76,-122.16,1.643
2.4598,36.0,0.14884393063583815,1.1059730250481696,1438.0,2.770712909441233,37.76,-122.16,1.555
6.0749,39.0,0.1731244064577398,1.0592592592592591,763.0,2.825925925925926,37.76,-122.15,1.969
4.8304,27.0,0.2325508607198748,1.028169014084507,1297.0,3.6535211267605634,37.77,-122.14,2.791
5.5701,34.0,0.2109004739336493,1.09478672985782,545.0,2.582938388625593,37.76,-122.14,2.528
5.37,26.0,0.23567614374368595,0.9212007504690432,1222.0,2.292682926829268,37.76,-122.13,2.754
6.86,33.0,0.2503113325031133,1.1917808219178083,808.0,3.689497716894977,37.75,-122.12,2.5
7.6923,28.0,0.2601572739187418,1.018348623853211,329.0,3.018348623853211,37.75,-122.12,3.298
4.0313,36.0,0.17584097859327216,0.963302752293578,299.0,2.743119266055046,37.75,-122.14,1.955
6.8323,33.0,0.2001200120012001,0.99009900990099,579.0,2.866336633663366,37.75,-122.14,2.559
4.975,30.0,0.27599999999999997,1.08,137.0,2.74,37.75,-122.13,3.111
5.3602,36.0,0.22939068100358423,1.0,229.0,2.462365591397849,37.75,-122.13,3.3
5.0,41.0,0.1656127672387835,1.0277777777777777,1476.0,2.2777777777777777,37.74,-122.13,2.489
2.925,46.0,0.134669678147939,1.0454545454545454,429.0,2.7857142857142856,37.75,-122.16,1.429
3.8913,40.0,0.14166666666666666,1.003921568627451,849.0,3.3294117647058825,37.75,-122.15,1.263
3.225,44.0,0.13306783850590498,1.2054380664652569,946.0,2.8580060422960725,37.75,-122.15,1.358
3.1458,41.0,0.10930915591878432,0.9319371727748692,571.0,2.9895287958115184,37.74,-122.15,1.306
2.537,24.0,0.19322107081174436,1.1761658031088082,1137.0,2.94559585492228,37.75,-122.16,1.079
2.5568,44.0,0.10387205387205388,0.9703703703703704,378.0,2.8,37.75,-122.16,1.111
3.5083,43.0,0.11824555403556772,1.0110294117647058,853.0,3.136029411764706,37.74,-122.15,1.22
3.3125,49.0,0.09588941959762629,0.9822695035460992,764.0,2.7092198581560285,37.74,-122.15,1.18
1.8235,40.0,0.11752873563218391,1.1264367816091954,928.0,3.555555555555556,37.75,-122.16,0.952
3.8047,35.0,0.14328678839957035,1.0526315789473684,406.0,3.0526315789473686,37.75,-122.16,0.943
2.2917,34.0,0.12846638655462184,1.0035714285714286,824.0,2.942857142857143,37.74,-122.17,0.925
2.4962,37.0,0.14390065741417093,1.108108108108108,835.0,3.223938223938224,37.75,-122.17,0.918
4.0417,43.0,0.12093023255813953,1.0169491525423728,826.0,2.8,37.74,-122.16,1.094
3.4844,46.0,0.10601689676488771,0.8578199052132701,567.0,2.6872037914691944,37.74,-122.16,1.295
4.1458,52.0,0.1029647435897436,1.0208333333333333,355.0,2.4652777777777777,37.74,-122.16,1.434
2.625,47.0,0.10561394514227122,1.3433734939759037,533.0,3.210843373493976,37.74,-122.16,0.982
2.0227,44.0,0.11596194503171248,1.1116279069767443,609.0,2.832558139534884,37.74,-122.16,1.031
3.3333,49.0,0.11094776893808371,1.0084745762711864,576.0,2.440677966101695,37.9,-122.29,2.768
5.338,52.0,0.1078536847767617,0.9195804195804196,594.0,2.076923076923077,37.9,-122.29,2.709
3.4732,52.0,0.114670475413181,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.462
3.5125,38.0,0.11699927618653708,1.0255402750491158,1027.0,2.017681728880157,37.9,-122.3,2.242
3.1375,52.0,0.09267343086361492,1.0705521472392638,693.0,2.125766871165644,37.89,-122.29,2.291
2.8036,46.0,0.08811594202898551,1.072,815.0,2.1733333333333333,37.89,-122.3,2.116
4.5824,15.0,0.29569517161140196,1.057591623036649,2420.0,2.1116928446771377,37.9,-122.3,2.561
3.0208,36.0,0.10839371980676328,1.0615942028985508,518.0,1.8768115942028984,37.89,-122.3,2.063
4.0875,52.0,0.08727272727272727,1.029090909090909,620.0,2.2545454545454544,37.89,-122.3,2.213
4.5268,42.0,0.12012173290368779,1.093984962406015,551.0,2.071428571428572,37.89,-122.33,2.074
1.7375,37.0,0.08953433953433954,1.0064935064935066,2556.0,2.7662337662337664,37.88,-122.34,3.5
3.1795,52.0,0.0876160477453581,1.0028735632183907,1498.0,2.1522988505747125,37.89,-122.29,2.182
3.8672,50.0,0.10669603524229075,1.1497797356828194,523.0,2.303964757709251,37.88,-122.29,2.167
5.1675,52.0,0.1230517848164907,1.1437908496732023,374.0,2.4444444444444446,37.89,-122.29,2.706
5.1696,52.0,0.11761351855691478,1.0242587601078168,1004.0,2.706199460916442,37.89,-122.29,2.614
4.2614,52.0,0.10617227084292952,0.994011976047904,769.0,2.302395209580838,37.88,-122.28,2.613
5.0551,52.0,0.09901800327332241,0.9952718676122932,940.0,2.2222222222222223,37.89,-122.29,2.322
5.6228,42.0,0.15345982142857142,1.0703125,645.0,2.51953125,37.9,-122.27,3.754
7.8864,52.0,0.12867254273504275,0.96875,705.0,2.4479166666666665,37.9,-122.26,3.573
7.9556,52.0,0.1453846153846154,0.9927272727272728,684.0,2.4872727272727277,37.9,-122.27,3.744
6.174,52.0,0.14691981747066493,1.0169491525423728,572.0,2.4237288135593222,37.9,-122.27,3.588
6.9414,52.0,0.1551383399209486,1.067193675889328,671.0,2.652173913043478,37.9,-122.27,4.175
8.8342,52.0,0.16048472075869336,1.021917808219178,975.0,2.671232876712329,37.89,-122.27,4.305
7.1754,52.0,0.14287475345167652,1.051282051282051,779.0,2.496794871794872,37.9,-122.28,3.629
10.0825,52.0,0.1578656998738966,1.024590163934426,658.0,2.69672131147541,37.9,-122.28,3.97
4.9083,52.0,0.12979334098737083,0.9791044776119404,819.0,2.444776119402985,37.9,-122.28,3.468
5.7912,52.0,0.14022435897435898,1.005952380952381,412.0,2.452380952380953,37.89,-122.28,3.271
4.5893,52.0,0.12064832186783406,1.1056910569105691,835.0,2.2628726287262872,37.89,-122.28,2.901
5.4171,52.0,0.13009049773755657,1.0751633986928104,722.0,2.3594771241830066,37.89,-122.28,2.92
4.125,52.0,0.10330121623756121,0.971252566735113,1085.0,2.2279260780287475,37.89,-122.28,2.709
7.266,52.0,0.14301191765980498,1.0309859154929577,973.0,2.740845070422535,37.89,-122.27,3.711
5.3989,52.0,0.1398472850678733,1.0772058823529411,723.0,2.6580882352941178,37.89,-122.27,3.356
7.8336,37.0,0.16574585635359115,0.925414364640884,903.0,2.494475138121547,37.9,-122.26,3.713
6.1593,41.0,0.15159681983560166,1.0773480662983426,356.0,1.9668508287292816,37.89,-122.25,3.44
6.381,52.0,0.1281218781218781,1.0692640692640694,1005.0,2.175324675324675,37.89,-122.26,3.422
6.6828,52.0,0.1414072039072039,1.0535714285714286,1205.0,2.390873015873016,37.89,-122.26,3.709
7.5385,37.0,0.1801801801801802,1.0155555555555555,987.0,2.1933333333333334,37.89,-122.25,3.5
6.7138,42.0,0.15215773809523808,1.0267857142857142,1031.0,2.3013392857142856,37.89,-122.25,3.686
6.2425,52.0,0.12142993145468392,1.0321782178217822,894.0,2.212871287128713,37.88,-122.26,3.918
5.7979,52.0,0.11502754539889819,1.0875331564986737,823.0,2.183023872679045,37.88,-122.26,4.153
4.2813,52.0,0.10405053883314755,1.0434782608695652,1232.0,1.9838969404186797,37.88,-122.27,2.849
3.5417,52.0,0.0887130580591071,1.0653950953678477,669.0,1.8228882833787463,37.88,-122.27,2.875
3.0132,44.0,0.09305785123966942,1.0763636363636364,989.0,1.798181818181818,37.88,-122.27,2.729
4.1429,52.0,0.10340683023872678,1.0581896551724137,1058.0,2.280172413793104,37.88,-122.28,2.596
4.1912,52.0,0.11083240431066518,0.966183574879227,506.0,2.4444444444444446,37.88,-122.28,2.545
3.9167,52.0,0.10338743824982358,0.9862385321100916,489.0,2.243119266055046,37.88,-122.28,2.356
3.8897,52.0,0.10700832672482156,1.092783505154639,824.0,2.1237113402061856,37.88,-122.29,2.184
3.1065,48.0,0.1037280701754386,1.0315789473684212,1034.0,2.176842105263158,37.88,-122.29,2.292
2.9926,46.0,0.0969309462915601,1.04,920.0,2.164705882352941,37.88,-122.29,1.921
3.556,52.0,0.08350202429149797,1.0394736842105263,841.0,2.213157894736842,37.88,-122.29,1.793
1.475,45.0,0.07347931873479319,1.0656934306569343,749.0,5.467153284671533,37.88,-122.3,1.875
1.6971,52.0,0.08025902668759811,0.9897959183673468,208.0,2.122448979591837,37.88,-122.3,1.388
2.1705,10.0,0.503,1.18,228.0,2.28,37.87,-122.3,1.5
2.75,50.0,0.07796875,0.9921875,287.0,2.2421875,37.86,-122.3,1.406
2.5682,52.0,0.08653846153846154,1.1226415094339623,218.0,2.056603773584906,37.85,-122.29,1.2
2.9,46.0,0.10085731781996325,1.0591549295774647,854.0,2.4056338028169013,37.88,-122.3,1.448
2.2208,52.0,0.08780364372469636,1.095029239766082,1695.0,2.4780701754385963,37.87,-122.3,1.448
3.2344,52.0,0.10699910554561717,1.0930232558139534,403.0,2.3430232558139537,37.88,-122.28,2.455
3.5156,52.0,0.08646506165590137,1.0076335877862594,288.0,2.198473282442748,37.87,-122.28,2.0
1.9805,49.0,0.07936072701633437,1.051823416506718,963.0,1.848368522072937,37.87,-122.28,1.737
2.6684,50.0,0.07089147286821705,1.0387596899224807,1129.0,2.187984496124031,37.87,-122.29,1.856
3.875,52.0,0.08437028657616893,0.9705882352941176,386.0,1.892156862745098,37.87,-122.29,1.826
3.006,52.0,0.0904225085259568,1.0246305418719213,811.0,1.997536945812808,37.88,-122.28,2.279
2.543,46.0,0.0973268921095008,1.031111111111111,1293.0,1.9155555555555557,37.87,-122.28,2.207
2.8676,46.0,0.08962977907797842,1.034802784222738,805.0,1.867749419953596,37.87,-122.28,2.12
2.1907,52.0,0.06153407095187917,1.0616438356164384,1372.0,1.5662100456621004,37.88,-122.27,2.714
1.7778,30.0,0.11490196078431374,1.0329411764705885,862.0,2.028235294117647,37.87,-122.27,2.688
2.52,37.0,0.1149087399087399,1.1071428571428572,1152.0,1.87012987012987,37.88,-122.27,2.778
4.2788,52.0,0.0887395736793327,1.0240963855421688,483.0,1.9397590361445785,37.88,-122.26,3.325
2.944,52.0,0.07930594710699422,1.0541012216404886,1558.0,2.719022687609075,37.88,-122.26,3.389
1.725,52.0,0.06511953586075823,1.0884265279583876,1798.0,2.3381014304291288,37.88,-122.26,2.875
5.2289,41.0,0.1358318461233393,1.146341463414634,266.0,2.16260162601626,37.87,-122.25,3.846
2.5562,42.0,0.09907470097043557,1.1018957345971565,2184.0,5.175355450236967,37.87,-122.25,3.714
0.949,52.0,0.04854055797452024,0.9643605870020964,2016.0,4.226415094339623,37.87,-122.25,3.5
1.4012,52.0,0.05972527472527473,1.06,3337.0,9.534285714285714,37.87,-122.26,1.75
1.1859,52.0,0.05619275350571452,1.0516332982086407,1721.0,1.8134878819810327,37.87,-122.26,2.417
1.7464,35.0,0.09194285714285715,1.108,1675.0,1.675,37.87,-122.27,2.167
2.8846,49.0,0.07871720116618076,1.0514285714285714,707.0,2.02,37.87,-122.27,2.113
2.7372,52.0,0.08545776989581025,1.005763688760807,1424.0,2.0518731988472623,37.87,-122.27,2.102
3.8594,52.0,0.09544159544159544,1.031746031746032,393.0,2.0793650793650795,37.86,-122.28,1.964
3.5625,52.0,0.1028477422282732,1.0412979351032448,828.0,2.4424778761061945,37.87,-122.28,1.917
2.2788,52.0,0.08120389884088514,1.0273972602739727,571.0,1.9554794520547945,37.87,-122.28,1.823
2.537,44.0,0.08093204131072293,1.05890603085554,1382.0,1.9382889200561009,37.87,-122.29,1.75
2.525,46.0,0.085805228227008,1.0093457943925233,792.0,2.467289719626168,37.87,-122.29,1.659
1.9946,52.0,0.08607320099255583,1.086021505376344,815.0,2.1908602150537635,37.86,-122.29,1.569
2.8214,52.0,0.092207647843486,1.060693641618497,788.0,2.277456647398844,37.86,-122.28,1.643
2.6165,52.0,0.09950805008944544,1.069767441860465,1145.0,2.6627906976744184,37.87,-122.29,1.5
1.9483,50.0,0.08827708703374779,1.078152753108348,1354.0,2.4049733570159857,37.86,-122.29,1.505
1.9327,52.0,0.08777009507346586,1.0112359550561798,958.0,2.152808988764045,37.86,-122.28,1.699
1.9798,49.0,0.09841568206229862,1.0986842105263157,1361.0,2.2384868421052637,37.86,-122.28,1.474
2.4167,52.0,0.09619667637485009,1.051224944320713,1005.0,2.2383073496659245,37.85,-122.28,1.527
2.5417,49.0,0.10115350488021295,1.0507246376811594,924.0,2.231884057971014,37.86,-122.27,1.827
3.3906,52.0,0.10738074774387624,1.164804469273743,780.0,2.17877094972067,37.86,-122.28,1.793
2.5652,52.0,0.09092283502660861,1.0864779874213837,1582.0,2.4874213836477987,37.86,-122.28,1.577
2.2845,41.0,0.09507042253521127,0.9683098591549296,1213.0,2.13556338028169,37.86,-122.28,1.531
2.6071,52.0,0.07836358398156151,1.142322097378277,486.0,1.820224719101124,37.86,-122.27,2.5
3.15,52.0,0.09164835164835165,1.062857142857143,494.0,2.822857142857143,37.86,-122.27,2.063
2.6914,52.0,0.09320337197049525,1.0191780821917809,849.0,2.326027397260274,37.86,-122.27,2.188
